date,true,pred
2018-11-02,0.0714788,0.07318500258056497
2018-11-03,0.0762293,0.07200187834712436
2018-11-04,0.0761483,0.07661290432368834
2018-11-05,0.0809524,0.07730620201933291
2018-11-06,0.07854370000000001,0.08210211819809156
2018-11-07,0.0764932,0.07932188230433668
2018-11-08,0.0742255,0.0766843999081549
2018-11-09,0.0752206,0.07409680601314021
2018-11-10,0.07648089999999999,0.07548304607882168
2018-11-11,0.07600130000000001,0.07765663372666612
2018-11-12,0.0736034,0.07592375018070438
2018-11-13,0.0648235,0.07362599855658943
2018-11-14,0.06354299999999999,0.0642457955946637
2018-11-15,0.06115130000000001,0.06316166271038093
2018-11-16,0.0606745,0.06202534554338748
2018-11-17,0.0619158,0.06185578967107286
2018-11-18,0.0525815,0.06176617448781931
2018-11-19,0.044776800000000005,0.052881015861452066
2018-11-20,0.0477799,0.04415338547387245
2018-11-21,0.0442547,0.047196824896706666
2018-11-22,0.0434122,0.04764941359992464
2018-11-23,0.0384576,0.04430208474075114
2018-11-24,0.0377253,0.037868419862140235
2018-11-25,0.035806,0.0380756466028311
2018-11-26,0.0364611,0.03698372928895244
2018-11-27,0.0420206,0.038306123193893704
2018-11-28,0.041865748477,0.04374998809982175
2018-11-29,0.0389159707075,0.04327243377680154
2018-11-30,0.0414684663383,0.04023465804983054
2018-12-01,0.0416718582802,0.04137791501654033
2018-12-02,0.038670999195199986,0.04407158846600052
2018-12-03,0.0376993513615,0.04059477616688466
2018-12-04,0.0342512942325,0.03776817336751744
2018-12-05,0.0307977292407,0.03487646005885876
2018-12-06,0.0298637700576,0.03134173395760701
2018-12-07,0.0306781611709,0.030261621770097127
2018-12-08,0.0316925858832,0.03195593403353518
2018-12-09,0.030202840015,0.0328439625664942
2018-12-10,0.0295507843816,0.031144738258274803
2018-12-11,0.0306088159085,0.030445632351647454
2018-12-12,0.0291902434604,0.031724622571297684
2018-12-13,0.0283580105229,0.031238302814324458
2018-12-14,0.028273562437900007,0.029711686656801524
2018-12-15,0.0291031969046,0.02906948966128172
2018-12-16,0.032824090022299995,0.030357943053132837
2018-12-17,0.0347350084606,0.0341201718627864
2018-12-18,0.0345450826591,0.03645763951704474
2018-12-19,0.0394007246988,0.035944423329901005
2018-12-20,0.0407962797677,0.04000459855548761
2018-12-21,0.0420090496815,0.04290278264701537
2018-12-22,0.04423028839930001,0.04381317301908809
2018-12-23,0.045716410516800005,0.04494017859121833
2018-12-24,0.0415112443398,0.046998303138054344
2018-12-25,0.0411984275473,0.04271606373083383
2018-12-26,0.0369440798829,0.0410617066629887
2018-12-27,0.0418616005271,0.03788133268090856
2018-12-28,0.041508481265800014,0.04227482620340381
2018-12-29,0.0432797244131,0.04297601946788787
2018-12-30,0.0410629421554,0.044104233413845555
2018-12-31,0.0425467913457,0.04141036533258076
