date,true,pred
2018-11-02,106.867,106.41080471106314
2018-11-03,111.796,107.42719294993036
2018-11-04,111.345,111.98842860586029
2018-11-05,112.894,111.60287445298763
2018-11-06,111.513,113.03128815597795
2018-11-07,108.427,111.76504811894297
2018-11-08,106.893,108.9048728953008
2018-11-09,105.245,107.46795413266227
2018-11-10,106.376,105.93551366535554
2018-11-11,105.139,106.9701294154516
2018-11-12,105.113,105.83430132293199
2018-11-13,90.7582,105.8024557720705
2018-11-14,88.6725,92.53855402615594
2018-11-15,87.0553,90.52061398866319
2018-11-16,88.0033,89.01314403330753
2018-11-17,89.39299999999999,89.8788637837132
2018-11-18,72.49,91.16893144993757
2018-11-19,66.486,75.55946194873557
2018-11-20,68.9428,69.90492678863104
2018-11-21,65.8581,72.13702908917749
2018-11-22,66.6269,69.3023220155331
2018-11-23,58.3582,69.99318297493167
2018-11-24,58.0533,62.35782177463152
2018-11-25,53.217,62.02381207918241
2018-11-26,57.1316,57.553175921595816
2018-11-27,63.5241,61.13965901868759
2018-11-28,61.19553701939999,67.07103801765504
2018-11-29,57.7929037974,64.9598823899719
2018-11-30,59.64754744020001,61.801148651281935
2018-12-01,59.1010206494,63.49331139721556
2018-12-02,54.837245019300006,63.000051545440314
2018-12-03,56.97896301260001,59.05689616198508
2018-12-04,51.666624552100004,61.00886852407551
2018-12-05,46.5345307718,56.11384638996765
2018-12-06,46.462018536,51.338236045488955
2018-12-07,45.5736150279,51.23878427018394
2018-12-08,47.7467178028,50.41744697964421
2018-12-09,44.6041535263,52.419761627166054
2018-12-10,42.7368025495,49.529794498321586
2018-12-11,43.9361180892,47.78450404153476
2018-12-12,40.9622457271,48.88085589697978
2018-12-13,39.282672585300006,46.14060155097248
2018-12-14,38.8517023873,44.56988319678192
2018-12-15,39.339486797,44.16104949028687
2018-12-16,43.8227498184,44.60903387338852
2018-12-17,46.5824933381,48.75462267368675
2018-12-18,46.312854136599995,51.33295518683943
2018-12-19,55.0754001821,51.10126065615661
2018-12-20,51.819596054499996,59.19608850117401
2018-12-21,51.725050175,56.243154515076384
2018-12-22,52.75577777310001,56.135207851297984
2018-12-23,56.335177485600006,57.086995298402115
2018-12-24,50.592653743999996,60.40085367037224
2018-12-25,49.3746909649,55.11743393641929
2018-12-26,44.4666918074,53.95573383153163
2018-12-27,49.770248624,49.41307471450796
2018-12-28,48.112116676899994,54.282491077665014
2018-12-29,48.364308395900004,52.783923610994655
2018-12-30,46.2281704567,53.00646243447777
2018-12-31,48.3674971856,51.034280184926416
