date,true,pred
2018-11-02,0.999433,0.9942429247959403
2018-11-03,0.988708,0.9992080201529209
2018-11-04,0.993176,0.9902311746196074
2018-11-05,0.992796,0.9939708991737187
2018-11-06,0.99327,0.9936528384461981
2018-11-07,0.994333,0.9940495773536844
2018-11-08,0.994832,0.9949393103888277
2018-11-09,0.99718,0.9953569743441772
2018-11-10,0.990462,0.997322254839489
2018-11-11,0.989148,0.9916992759776895
2018-11-12,0.985118,0.9905994554619997
2018-11-13,0.966644,0.9872263377464516
2018-11-14,0.982022,0.9717635643774601
2018-11-15,0.987027,0.9846349798190727
2018-11-16,0.985869,0.9888241744012857
2018-11-17,0.992533,0.9878549261842622
2018-11-18,0.98273,0.9934327069426772
2018-11-19,0.968799,0.9852275771745586
2018-11-20,0.987504,0.973567303503268
2018-11-21,0.998188,0.9892234243145156
2018-11-22,0.98257,0.9981659527693334
2018-11-23,0.980224,0.9850936568682341
2018-11-24,0.980969,0.9831300503767513
2018-11-25,0.977243,0.9837536168030746
2018-11-26,0.98426,0.9806349476695431
2018-11-27,0.998622,0.9865081901037865
2018-11-28,0.997377100811,0.9985292116002386
2018-11-29,0.991822591933,0.9974872285956511
2018-11-30,1.00105228277,0.992838094030502
2018-12-01,0.998371663389,1.0005633629315729
2018-12-02,0.996593812935,0.9983196793775551
2018-12-03,1.00003100157,0.9968316151438126
2018-12-04,0.992965843432,0.9997085486119016
2018-12-05,0.998296020778,0.9937949977239521
2018-12-06,1.00143121687,0.9982563663673282
2018-12-07,1.0199754506,1.000880531498753
2018-12-08,1.01550212572,1.016402090634219
2018-12-09,1.01660428942,1.012657909145353
2018-12-10,1.00979401561,1.0135804222723763
2018-12-11,1.00975613359,1.007880210054946
2018-12-12,1.00337785317,1.0078485027316797
2018-12-13,1.00219721906,1.002509869808743
2018-12-14,1.00498943472,1.0015216767983157
2018-12-15,1.00633612869,1.0038587666515109
2018-12-16,1.00994085149,1.0049859520826845
2018-12-17,1.01286790287,1.0080031119676272
2018-12-18,1.02236230264,1.0104530595766095
2018-12-19,1.01941720449,1.018399890361394
2018-12-20,1.0155063786299998,1.015934837571371
2018-12-21,1.0208057405700002,1.012661468839165
2018-12-22,1.01595495081,1.0170970449287224
2018-12-23,1.01577676436,1.0130369246126294
2018-12-24,1.01904987901,1.0128877822128364
2018-12-25,1.0195496922,1.0156273854413562
2018-12-26,1.024173907,1.0160457300382926
2018-12-27,1.02316044392,1.0199162066790814
2018-12-28,1.03147260814,1.019067936140818
2018-12-29,1.01908587053,1.0260252335068298
2018-12-30,1.0137219052700002,1.015657510412503
2018-12-31,1.01833453303,1.0111678612204211
