date,true,pred
2018-11-02,1.65864,1.6944268745778235
2018-11-03,1.69045,1.670106187150903
2018-11-04,1.67773,1.7016576172916185
2018-11-05,1.7119099999999998,1.6890410127210465
2018-11-06,1.6812599999999998,1.7229431781473161
2018-11-07,1.66104,1.6925423188636657
2018-11-08,1.629,1.672486678579313
2018-11-09,1.63756,1.6407071180100419
2018-11-10,1.6314799999999998,1.6491975374380368
2018-11-11,1.6197,1.6431669591527318
2018-11-12,1.57897,1.6314827137249537
2018-11-13,1.42675,1.5910837904419821
2018-11-14,1.46264,1.4401011215950887
2018-11-15,1.36563,1.4756993871641007
2018-11-16,1.3421299999999998,1.3794779398849186
2018-11-17,1.3429,1.3561689613150723
2018-11-18,1.14883,1.3569327023150206
2018-11-19,0.9716,1.164440214185231
2018-11-20,1.0286,0.9886508409114506
2018-11-21,0.958045,1.0451875123361838
2018-11-22,0.986993,0.9752060236980776
2018-11-23,0.900998,1.003918717810414
2018-11-24,0.8611790000000001,0.9186227343162046
2018-11-25,0.771633,0.8791274059046001
2018-11-26,0.769898,0.7903092869677725
2018-11-27,0.866758,0.7885883900393178
2018-11-28,0.828593797324,0.8846610566042243
2018-11-29,0.7784293322679999,0.8468070743782604
2018-11-30,0.8172057997759999,0.797050374763022
2018-12-01,0.818624921377,0.8355116449825245
2018-12-02,0.751745569829,0.8369192311521295
2018-12-03,0.737364498132,0.7705835131947872
2018-12-04,0.6670607824620001,0.756319339067264
2018-12-05,0.559527579464,0.6865870921765156
2018-12-06,0.556562187321,0.5799279805072685
2018-12-07,0.556947400536,0.5769866927663163
2018-12-08,0.575431464292,0.577368774748157
2018-12-09,0.5444607031009999,0.5957025894703815
2018-12-10,0.529892220648,0.564983576326005
2018-12-11,0.537881986919,0.5505335148242112
2018-12-12,0.5102527136330001,0.5584583357088417
2018-12-13,0.475799745471,0.531053648946127
2018-12-14,0.457601413012,0.4968807341990779
2018-12-15,0.461814516546,0.47883032818657717
2018-12-16,0.582424004154,0.4830091852072813
2018-12-17,0.692782326883,0.6026382899721752
2018-12-18,0.619668089238,0.7120995571847043
2018-12-19,0.673239232069,0.6395796338477703
2018-12-20,0.712238174207,0.6927153198141511
2018-12-21,0.7442469806119999,0.7313972562627177
2018-12-22,0.75196800647,0.7631458767963559
2018-12-23,0.776951555695,0.7708041417436475
2018-12-24,0.668272884369,0.7955846104025506
2018-12-25,0.642669882581,0.6877893414265042
2018-12-26,0.561114600727,0.6623944554690476
2018-12-27,0.6298796965569999,0.5815021015544667
2018-12-28,0.611468597367,0.6497082353865896
2018-12-29,0.6217149199449999,0.6314467921326739
2018-12-30,0.591901680654,0.6416098267450284
2018-12-31,0.60731196438,0.6120389265011298
