date,true,pred
2018-11-02,9.53021,9.624786091081996
2018-11-03,9.62754,9.583113034706836
2018-11-04,9.67251,9.677725551081792
2018-11-05,9.78081,9.72143997480913
2018-11-06,9.81693,9.826716205399983
2018-11-07,9.65095,9.861827723857429
2018-11-08,9.5542,9.70048193666011
2018-11-09,9.55752,9.606433226506232
2018-11-10,9.466,9.609660531082055
2018-11-11,9.36122,9.520695797714788
2018-11-12,9.24841,9.418841287638061
2018-11-13,8.407010000000001,9.309180977638485
2018-11-14,8.18486,8.491273125199484
2018-11-15,7.88448,8.27532562172988
2018-11-16,7.7182,7.983332323993218
2018-11-17,7.99976,7.821694912888445
2018-11-18,6.63209,8.095393670830832
2018-11-19,5.76021,6.765909439139307
2018-11-20,6.19905,5.918372597702991
2018-11-21,5.75555,6.344960049526536
2018-11-22,5.55743,5.913842706340541
2018-11-23,5.11528,5.721254277857994
2018-11-24,5.18058,5.29144924225554
2018-11-25,4.92645,5.354926046111336
2018-11-26,4.91305,5.107891434107149
2018-11-27,5.33696,5.094865566240875
2018-11-28,5.34663295355,5.506939868270133
2018-11-29,5.0785724615199985,5.5163427499730355
2018-11-30,5.288723330530001,5.2557665895737005
2018-12-01,5.25041686947,5.460049981492123
2018-12-02,5.1092514533800015,5.422813048641965
2018-12-03,5.8807909462,5.2855890145169
2018-12-04,5.98427768662,6.035586886687428
2018-12-05,4.95168665737,6.136184245390582
2018-12-06,4.52864988519,5.132423476218197
2018-12-07,4.70041838803,4.721198021218825
2018-12-08,4.859104493219999,4.888170694471175
2018-12-09,4.71226331769,5.042426234651662
2018-12-10,4.94069751557,4.89968491004106
2018-12-11,5.02313653111,5.12174115464726
2018-12-12,4.650703599080001,5.201878447442015
2018-12-13,4.53335714533,4.839843957765028
2018-12-14,4.56301153687,4.725773853203588
2018-12-15,4.645257919980001,4.754600284983796
2018-12-16,5.11001701304,4.834550323705421
2018-12-17,5.6002701875600005,5.286333199515027
2018-12-18,5.49190106061,5.762898354165676
2018-12-19,5.792257154419999,5.657554926670591
2018-12-20,5.567144184480001,5.949524985685452
2018-12-21,5.930577958680002,5.730697239310613
2018-12-22,6.059007641209999,6.083983830420339
2018-12-23,6.144924425090001,6.208827716595206
2018-12-24,5.547575129430001,6.292345677365064
2018-12-25,5.71310539017,5.711674558314409
2018-12-26,5.27544999898,5.8725831631106065
2018-12-27,6.01182795954,5.44714724545365
2018-12-28,5.83233993076,6.1629653061917535
2018-12-29,5.995710697080001,5.9884886385450224
2018-12-30,6.16473187095,6.147298042671604
2018-12-31,6.0752726027,6.3116000932263105
