date,true,pred
2018-11-02,5.31459,5.4127621008474796
2018-11-03,5.44931,5.333825304696951
2018-11-04,5.46802,5.50006234260504
2018-11-05,5.728,5.503614634520301
2018-11-06,5.64958,5.792431783352005
2018-11-07,5.5048900000000005,5.674415896346444
2018-11-08,5.38278,5.495540566820165
2018-11-09,5.42169,5.343866939721123
2018-11-10,5.44379,5.4234189341689145
2018-11-11,5.40217,5.501702569416031
2018-11-12,5.22641,5.4158616704304325
2018-11-13,4.6357599999999985,5.2345377001651405
2018-11-14,4.68813,4.598697287845289
2018-11-15,4.54751,4.680410380759177
2018-11-16,4.5727699999999984,4.607104202480186
2018-11-17,4.58737,4.697399056874884
2018-11-18,4.083,4.639218900323939
2018-11-19,3.70744,4.1226314710134915
2018-11-20,3.81101,3.7404562797142518
2018-11-21,3.55457,3.8327238482753527
2018-11-22,3.6004,3.7268271459997897
2018-11-23,3.26139,3.7103130624017453
2018-11-24,3.35008,3.300865044404087
2018-11-25,3.18379,3.473651083270451
2018-11-26,3.03017,3.3023273900747863
2018-11-27,3.27937,3.1493311284944827
2018-11-28,3.02185036189,3.4036179817605765
2018-11-29,2.88289993308,3.1290951022343387
2018-11-30,2.9572484452900003,3.0133211600888155
2018-12-01,2.84937724666,2.9927999237133576
2018-12-02,2.59359050895,3.006667659374208
2018-12-03,2.45541801124,2.707227361491939
2018-12-04,2.19539073683,2.4880974937068436
2018-12-05,1.86798593241,2.3054899251447125
2018-12-06,1.7431847320400002,1.970401982251658
2018-12-07,1.84362756246,1.8403212131561681
2018-12-08,2.03223493062,2.0069318346069913
2018-12-09,1.93728549921,2.2547461499006163
2018-12-10,1.84882948115,2.1212380828304513
2018-12-11,1.97952467577,1.9815453855906402
2018-12-12,1.85077373739,2.1140960926869266
2018-12-13,1.82840845816,2.0244180122497695
2018-12-14,1.89988944483,1.969669484339665
2018-12-15,1.91509137992,1.9973148723852163
2018-12-16,2.39867357392,2.071132980792785
2018-12-17,2.64487394609,2.573819384062009
2018-12-18,2.4969198246,2.8223759762339315
2018-12-19,2.75492754507,2.6531337056251347
2018-12-20,2.62018008917,2.8026733595618007
2018-12-21,2.6195322954,2.704240143052987
2018-12-22,2.8207062460500003,2.7452909153247007
2018-12-23,2.7893155984099995,2.861635262866409
2018-12-24,2.52288488536,2.8996355984137345
2018-12-25,2.6024798002200003,2.6074836296910493
2018-12-26,2.32226385947,2.6155462966329104
2018-12-27,2.64588928114,2.4345330351011336
2018-12-28,2.62856744668,2.781519629101769
2018-12-29,2.68165253999,2.7503937346227953
2018-12-30,2.56693138056,2.832886082763502
2018-12-31,2.66353310968,2.650001485228036
