date,true,pred
2018-11-02,0.235706,0.23299063459400154
2018-11-03,0.241638,0.2352144889151519
2018-11-04,0.246529,0.24029788233224947
2018-11-05,0.265596,0.24490876335326772
2018-11-06,0.256718,0.26126514094748665
2018-11-07,0.256043,0.2555439548497506
2018-11-08,0.255542,0.25419220468638126
2018-11-09,0.26123,0.2537139180887701
2018-11-10,0.27360500000000004,0.2584193041368639
2018-11-11,0.267326,0.2692581640967628
2018-11-12,0.257787,0.26511328214931834
2018-11-13,0.233043,0.2565902092566564
2018-11-14,0.241944,0.23508056612170966
2018-11-15,0.23885,0.240317024145525
2018-11-16,0.244927,0.23852345003304096
2018-11-17,0.249758,0.24332350216401885
2018-11-18,0.224412,0.24789715051633543
2018-11-19,0.193193,0.22716039009257474
2018-11-20,0.203688,0.19884053879107255
2018-11-21,0.187797,0.20483332165889356
2018-11-22,0.181211,0.1924948963593638
2018-11-23,0.154205,0.18558453931028288
2018-11-24,0.159607,0.1624481067864848
2018-11-25,0.144795,0.1645618741662865
2018-11-26,0.144374,0.15267239147486053
2018-11-27,0.162237,0.15100600030145447
2018-11-28,0.165080069524,0.16588542336434067
2018-11-29,0.158630337303,0.1698452343009041
2018-11-30,0.166331588271,0.16471165141175784
2018-12-01,0.160301070804,0.17057018039008973
2018-12-02,0.149535759805,0.1662179196428246
2018-12-03,0.14765315200200002,0.15669285265926114
2018-12-04,0.13593596015,0.15416513719929467
2018-12-05,0.119594484327,0.14421338700137498
2018-12-06,0.115262805496,0.12952705775817405
2018-12-07,0.118992562837,0.12445922124232928
2018-12-08,0.124327672177,0.1271893034927475
2018-12-09,0.118252978625,0.13197555722069504
2018-12-10,0.112835111709,0.1273763693959008
2018-12-11,0.113690388243,0.12231285283422577
2018-12-12,0.105800124371,0.12254613374279524
2018-12-13,0.0977396777662,0.11603315907442294
2018-12-14,0.0954392467105,0.10860174841297218
2018-12-15,0.0962776094153,0.10596522748742909
2018-12-16,0.109692568102,0.10646111203819253
2018-12-17,0.114330063961,0.11773791527380842
2018-12-18,0.114245395896,0.122801348981744
2018-12-19,0.126550415401,0.1231423056557078
2018-12-20,0.119916274332,0.13341030039748888
2018-12-21,0.122749838612,0.12896264000048507
2018-12-22,0.12658529339299998,0.13073995694954454
2018-12-23,0.132519668184,0.13419434622038015
2018-12-24,0.121682261933,0.13949040902369952
2018-12-25,0.120606820845,0.13096723445592998
2018-12-26,0.110485828023,0.12910715720852872
2018-12-27,0.121383018159,0.12055998985898178
2018-12-28,0.118036241401,0.12876145122307897
2018-12-29,0.11742991198,0.1269339890262169
2018-12-30,0.11281329644000003,0.1261305776964433
2018-12-31,0.11593003965,0.12222157384517807
