date,open,high,low,close,volumn,marketcap
2018-07-01,131.050003052,133.804000854,126.120002747,129.772994995,32338800.0,2100427300.23
2018-07-02,130.257003784,142.86000061,128.343994141,140.50100708,41012600.0,2274505681.04
2018-07-03,140.121994019,143.930999756,137.001998901,138.460998535,33954300.0,2241910619.82
2018-07-04,138.598999023,146.5,137.214996338,138.397003174,31732500.0,2241297271.62
2018-07-05,139.23599243200002,141.220993042,134.867996216,138.753997803,33014500.0,2247516460.5
2018-07-06,138.376998901,139.08099365200002,131.25,134.044998169,32393700.0,2171632012.01
2018-07-07,133.833999634,135.634002686,130.725006104,135.61099243200002,27346900.0,2197415127.35
2018-07-08,135.27699279799998,140.005004883,134.48599243200002,138.117996216,25550900.0,2238474381.39
2018-07-09,137.934997559,141.160003662,135.48399353,135.733001709,33160900.0,2200247170.97
2018-07-10,135.595993042,136.86000061,121.418998718,121.47899627700001,31309100.0,1969531060.02
2018-07-11,121.51899719200001,129.86900329600002,121.517997742,125.387001038,35463900.0,2033296835.86
2018-07-12,125.44999694799999,126.112998962,118.138999939,120.23899841299999,28289200.0,1950191681.27
2018-07-13,120.815002441,124.64600372299999,120.65699768100001,122.529998779,23792500.0,1987706924.57
2018-07-14,122.399002075,123.821998596,121.05200195299999,123.21800231899999,20547700.0,1999239207.5
2018-07-15,123.130996704,125.866996765,121.668998718,123.958999634,22403800.0,2011654080.06
2018-07-16,123.98400116,135.37600708,122.943000793,135.274993896,33018400.0,2195714759.1
2018-07-17,135.179992676,146.964004517,134.990997314,144.070999146,40091900.0,2338942488.76
2018-07-18,144.065994263,149.36099243200002,138.115997314,139.76600647,30846300.0,2269455916.05
2018-07-19,139.604003906,143.684005737,138.54699707,139.53399658200001,30172600.0,2266122952.65
2018-07-20,139.54800415,139.54800415,128.820007324,130.17199707,37618500.0,2114450670.9
2018-07-21,129.819000244,132.617996216,127.57900238,132.130004883,22586300.0,2146656579.95
2018-07-22,131.876998901,133.279006958,127.980003357,128.723999023,34691600.0,2091722947.59
2018-07-23,128.54400634799998,140.026000977,128.54400634799998,133.574996948,54845300.0,2170944418.59
2018-07-24,133.835006714,148.01400756799998,132.498001099,147.399002075,41505800.0,2396052738.86
2018-07-25,145.893997192,148.304000854,138.414001465,142.73599243200002,32155300.0,2320680436.92
2018-07-26,142.983001709,144.628997803,135.957000732,136.813995361,30321500.0,2224803531.46
2018-07-27,136.815994263,142.07400512700002,135.057006836,140.063995361,27555400.0,2278075752.97
2018-07-28,140.111999512,141.270004272,138.462005615,139.397994995,23366000.0,2267284762.49
2018-07-29,139.703994751,141.350006104,134.63099670399998,135.35899353,29691600.0,2201591114.41
2018-07-30,135.56799999999998,135.701,128.946,131.80200000000002,28947100.0,2143737114.35
2018-07-31,131.555,134.154,121.399,122.318,31704100.0,1989710900.49
2018-08-01,122.269,129.399,119.944,128.154,31815200.0,2084643394.6
2018-08-02,128.04,130.501,121.085,122.793,24394700.0,1997437585.67
2018-08-03,122.55,122.55,115.448,120.019,22482600.0,1952313744.22
2018-08-04,120.16,121.027,113.459,113.993,19018600.0,1854290576.03
2018-08-05,114.058,117.676,111.988,117.274,20136800.0,1907661637.24
2018-08-06,117.478,119.882,112.684,113.545,21437100.0,1847003091.91
2018-08-07,114.093,117.803,108.039,108.039,24304400.0,1757438610.65
2018-08-08,108.038,108.038,93.4016,94.5341,31289400.0,1537758377.65
2018-08-09,94.7215,101.945,94.7215,100.533,24062700.0,1635340718.12
2018-08-10,100.473,101.164,90.8204,91.7215,23751500.0,1492006641.37
2018-08-11,92.1754,96.9932,88.0902,93.6188,30488100.0,1522869461.98
2018-08-12,93.4888,95.6172,92.1545,93.2056,18323700.0,1516148059.21
2018-08-13,93.1759,97.4,88.1315,88.2372,25503900.0,1435328558.91
2018-08-14,88.0255,88.0255,79.2381,84.1787,31742700.0,1369310134.07
2018-08-15,84.5871,94.0233,84.5871,89.5485,23635100.0,1461496000.08
2018-08-16,89.3508,92.6471,88.95200000000001,91.0785,20515800.0,1486725028.56
2018-08-17,91.006,101.163,90.829,99.2022,25798500.0,1619620931.46
2018-08-18,99.4128,104.902,95.1047,98.1654,29601700.0,1602981637.04
2018-08-19,98.2142,98.8563,94.9965,98.4241,17273400.0,1607490812.6
2018-08-20,98.3955,102.053,93.3748,93.3748,22207700.0,1525302233.65
2018-08-21,93.2037,96.5119,92.2503,94.9158,21602300.0,1550747177.31
2018-08-22,94.9507,98.5623,88.3314,90.0806,21752000.0,1472014016.48
2018-08-23,89.8706,91.38,88.8997,90.0629,19364700.0,1471976698.85
2018-08-24,90.2022,94.2666,88.6292,93.7611,29263100.0,1532691668.09
2018-08-25,93.6627,96.3318,92.099,92.5423,17631600.0,1513029695.16
2018-08-26,92.8014,95.3021,91.3,95.3021,46481300.0,1558438123.62
2018-08-27,95.2738,104.634,93.5478,104.529,28849600.0,1709618231.32
2018-08-28,104.543,107.748,102.593,107.523,22513800.0,1758899673.98
2018-08-29,107.63,108.13,101.344,103.554,19745900.0,1694267640.61
2018-08-30,103.699,105.994,97.1671,102.814,35257200.0,1682464789.92
2018-08-31,103.204,117.489,102.982,116.658,57364500.0,1909340829.15
2018-09-01,116.276,124.19,115.584,120.973,52810000.0,1980323981.32
2018-09-02,120.993,124.923,116.669,120.496,35711900.0,1972847418.2
2018-09-03,120.108,135.58,119.265,135.555,53805800.0,2219801765.51
2018-09-04,135.143,139.786,134.859,137.951,52929600.0,2259421703.72
2018-09-05,137.885,140.099,115.064,115.064,54877800.0,1884901327.16
2018-09-06,115.549,117.973,108.822,117.49,47806200.0,1924973099.09
2018-09-07,117.2,119.752,110.965,111.88,34706300.0,1833388777.98
2018-09-08,111.891,114.938,102.168,104.33,29966300.0,1709957364.9
2018-09-09,104.29,110.729,101.457,106.216,38884300.0,1741174253.75
2018-09-10,105.97,109.147,104.463,105.644,33801900.0,1732077991.58
2018-09-11,105.997,109.202,102.175,105.645,32241000.0,1732402746.84
2018-09-12,105.847,106.007,97.5758,104.323,37938300.0,1711015736.99
2018-09-13,104.598,116.127,104.598,112.035,42702500.0,1837824482.9
2018-09-14,112.131,117.371,109.852,116.967,43837300.0,1919056981.79
2018-09-15,116.717,122.222,116.375,119.396,38659300.0,1959235486.22
2018-09-16,118.772,118.772,113.783,117.038,34245700.0,1920863920.89
2018-09-17,117.504,120.214,107.193,107.193,40377800.0,1759595563.61
2018-09-18,106.611,113.005,104.582,112.448,35111400.0,1846166604.31
2018-09-19,112.492,112.931,106.063,109.514,35204700.0,1798307970.84
2018-09-20,109.531,116.303,109.531,116.278,37921600.0,1909698835.42
2018-09-21,116.132,124.243,115.769,123.738,46774300.0,2032547811.88
2018-09-22,123.543,125.207,118.003,122.215,29282500.0,2007873773.38
2018-09-23,122.274,127.708,120.822,122.496,53467200.0,2012832274.06
2018-09-24,122.342,123.226,115.131,115.48,32909400.0,1897872568.69
2018-09-25,115.404,116.402,111.928,116.402,30107600.0,1913350725.86
2018-09-26,116.454,117.584,113.203,115.593,29067600.0,1900363144.68
2018-09-27,115.123,121.079,113.876,119.255,38769800.0,1960893408.36
2018-09-28,119.348,121.551,115.898,117.055,35421800.0,1925043206.77
2018-09-29,117.004,117.037,112.46,114.865,34176800.0,1889347951.52
2018-09-30,114.894,116.721,114.079,116.256,26235500.0,1912556684.93
2018-10-01,115.673,117.006,113.111,114.521,20659400.0,1884299928.93
2018-10-02,114.397,119.821,112.81,116.828,31906300.0,1922595948.9
2018-10-03,116.789,117.596,112.112,114.685,24600100.0,1887628200.1
2018-10-04,114.736,116.259,113.455,114.534,25737300.0,1885443082.64
2018-10-05,114.472,115.097,113.62,114.877,20766400.0,1891424973.27
2018-10-06,114.915,115.296,113.407,115.07,22917000.0,1894916045.28
2018-10-07,115.237,115.33,112.629,113.717,25004000.0,1872937898.48
2018-10-08,113.57,116.272,112.72,114.275,107293000.0,1882431752.92
2018-10-09,114.367,114.928,112.845,113.674,36076800.0,1872832238.44
2018-10-10,113.591,113.671,111.028,113.459,164644000.0,1869589260.83
2018-10-11,113.578,114.169,100.384,100.384,24185900.0,1654417117.15
2018-10-12,100.071,103.635,99.6831,100.709,14421900.0,1660059798.29
2018-10-13,100.678,102.988,100.678,102.137,12537800.0,1683868355.85
