date,open,high,low,close,volumn,marketcap
2018-07-01,749.179016113,752.909973145,719.7620239260001,739.424987793,558793984.0,12728748477.2
2018-07-02,739.24597168,798.306030273,724.3200073239999,776.174987793,413921984.0,13362677310.9
2018-07-03,775.067016602,819.372009277,754.815002441,757.947021484,478640000.0,13050265125.6
2018-07-04,757.926025391,808.2290039060001,742.9340209960001,762.3950195310001,420710016.0,13128203651.6
2018-07-05,763.29498291,779.135009766,725.12097168,748.224975586,469756992.0,12885612954.4
2018-07-06,748.4799804689999,748.6729736330002,705.1069946289999,737.330993652,375967008.0,12699236145.8
2018-07-07,736.758972168,775.8229980469998,715.294006348,775.29699707,772953024.0,13354548972.3
2018-07-08,775.776000977,784.4370117189999,745.820983887,751.3519897460001,328903008.0,12943531512.1
2018-07-09,751.568969727,757.37097168,731.348999023,733.383972168,338876000.0,12635262088.1
2018-07-10,732.856018066,739.2020263669998,688.62902832,688.62902832,374505984.0,11865396160.9
2018-07-11,688.869018555,713.758972168,688.869018555,707.4799804689999,321031008.0,12191463386.5
2018-07-12,706.976013184,706.976013184,669.520996094,682.7550048830001,336003008.0,11766667945.5
2018-07-13,686.648010254,708.74798584,686.648010254,696.588012695,352371008.0,12006355938.6
2018-07-14,696.416015625,707.051025391,690.6859741210001,704.057006836,272856000.0,12136402555.3
2018-07-15,702.9949951169998,731.567993164,698.755981445,722.973999023,322284000.0,12463683161.5
2018-07-16,724.4780273439999,806.929016113,718.9450073239999,805.6770019530002,534068000.0,13890898718.2
2018-07-17,803.116027832,863.29498291,784.9210205080002,850.7789916989999,752280000.0,14669907853.8
2018-07-18,849.768981934,880.984985352,814.5889892580002,829.9370117189999,720550976.0,14312056080.8
2018-07-19,828.4270019530002,840.432983398,808.7280273439999,824.8930053710001,684182976.0,14226486191.0
2018-07-20,823.3950195310001,823.3950195310001,765.179016113,767.6550292969998,612099008.0,13240791714.9
2018-07-21,767.87701416,797.059997559,750.71697998,789.4860229489999,513512992.0,13618682842.9
2018-07-22,788.4710083010001,820.099975586,781.299987793,788.666015625,529767008.0,13605908098.8
2018-07-23,789.6890258789999,828.393981934,783.523986816,784.3859863280002,608630016.0,13533403851.0
2018-07-24,785.596984863,871.4699707030002,778.651000977,869.46697998,905811968.0,15002990003.5
2018-07-25,863.1979980469998,870.6550292969998,822.507019043,831.45501709,692334016.0,14348574832.8
2018-07-26,830.7390136719998,855.9699707030002,795.742980957,806.177978516,597276992.0,13913836179.2
2018-07-27,804.349975586,829.42401123,785.5889892580002,819.3870239260001,589747968.0,14143182948.6
2018-07-28,821.492004395,826.4340209960001,803.7319946289999,818.83001709,525351008.0,14135134758.0
