date,open,high,low,close,volumn,marketcap
2018-07-01,0.192849993706,0.20130999386300005,0.190413996577,0.198572993279,41380400.0,3725316690.32
2018-07-02,0.200195997953,0.213819995522,0.192645996809,0.21315099299000004,49362900.0,3998817371.35
2018-07-03,0.211671993136,0.21899199485800006,0.204605996609,0.206314995885,49012200.0,3870648928.1
2018-07-04,0.205776005983,0.216547995806,0.203362002969,0.209735006094,33301500.0,3934811607.42
2018-07-05,0.210213005543,0.214187994599,0.199527993798,0.202978000045,37009800.0,3808050176.38
2018-07-06,0.203001007438,0.209692999721,0.198991000652,0.206380993128,37627900.0,3872833573.06
2018-07-07,0.206103995442,0.209379002452,0.200413003564,0.208450004458,36238600.0,3911659301.5
2018-07-08,0.208952993155,0.216207996011,0.207633003592,0.209783002734,40958600.0,3936673654.34
2018-07-09,0.210637003183,0.213485002518,0.206826001406,0.207929000258,38649000.0,3901897095.54
2018-07-10,0.206595003605,0.20731100440000005,0.191603004932,0.191889002919,36923400.0,3600977147.34
2018-07-11,0.191825002432,0.194244995713,0.184679999948,0.189503997564,33530700.0,3556231413.47
2018-07-12,0.190298005939,0.190430000424,0.17974300682500002,0.185718998313,35633800.0,3485213844.62
2018-07-13,0.185985997319,0.204272001982,0.183816000819,0.204272001982,49954700.0,3833390866.29
2018-07-14,0.203788995743,0.211420997977,0.197083994746,0.207876995206,43684700.0,3901042693.62
2018-07-15,0.208030998707,0.222303003073,0.205996006727,0.219870999455,51388000.0,4126123419.56
2018-07-16,0.21947799623000006,0.237928003073,0.217460006475,0.237928003073,51377800.0,4464994420.92
2018-07-17,0.238003998995,0.253499001265,0.228724002838,0.252967000008,60804000.0,4747313040.13
2018-07-18,0.253248989582,0.318008989096,0.25171199441,0.298400014639,238660000.0,5599953565.61
2018-07-19,0.296817988157,0.316271007061,0.280488997698,0.302513003349,190768000.0,5677157473.37
2018-07-20,0.30242100358,0.30316400528,0.267197996378,0.271492004395,132780000.0,5095017949.2
2018-07-21,0.270379990339,0.294494003057,0.259512990713,0.29225900769200003,103169000.0,5484746918.23
2018-07-22,0.290738999844,0.304459989071,0.281031012535,0.283533990383,98754600.0,5321007291.49
2018-07-23,0.283118993044,0.298839986324,0.281607985497,0.284384012222,91948800.0,5337025910.3
2018-07-24,0.284922003746,0.30438101291700004,0.28088200092300003,0.301456004381,107505000.0,5657514926.32
2018-07-25,0.297336012125,0.348663985729,0.294357985258,0.331705987453,180428000.0,6225230518.13
