date,open,high,low,close,volumn,marketcap
2018-07-01,531.736999512,541.8510131840001,525.109008789,531.903991699,119618.0,328837823.83
2018-07-02,532.133972168,574.013000488,520.049987793,567.416015625,260602.0,350792328.402
2018-07-03,566.518005371,567.978027344,544.409973145,546.4479980469999,93419.703125,337829328.519
2018-07-04,546.440979004,580.693969727,540.119018555,547.604003906,63590.6015625,338543999.821
2018-07-05,549.270019531,570.812988281,538.289978027,549.0300292969999,71664.3984375,339425592.621
2018-07-06,549.721984863,558.210021973,544.890014648,547.997009277,90824.8984375,366186813.335
2018-07-07,547.395996094,572.320983887,536.42199707,571.151977539,85054.1015625,381659627.351
2018-07-08,570.986022949,586.502990723,568.861022949,574.0889892580001,63922.19921880001,383622212.312
2018-07-09,576.3699951169999,582.8989868159999,567.778015137,569.5729980469999,65371.8984375,380604495.702
2018-07-10,568.794006348,579.9890136719999,548.692993164,554.32800293,145450.0,370417363.347
2018-07-11,554.7600097659999,571.6900024409999,544.396972656,568.070007324,166170.0,379600149.364
2018-07-12,567.6760253909999,573.6760253909999,545.2689819340001,555.984008789,336822.0,371523948.535
2018-07-13,556.8939819340001,567.6900024409999,552.140991211,558.943969727,146196.0,373501902.734
2018-07-14,559.372009277,563.679992676,555.242980957,557.476989746,155067.0,372521612.595
2018-07-15,556.976989746,584.50402832,543.492004395,573.460021973,370642.0,383201897.045
2018-07-16,574.223022461,598.5050048830001,563.12902832,598.5050048830001,311330.0,399937661.547
2018-07-17,598.974975586,673.950012207,590.2390136719999,667.950012207,757716.0,446342739.042
2018-07-18,667.846984863,685.710998535,618.961975098,648.778015137,1093170.0,433531476.234
2018-07-19,648.479003906,650.273010254,616.481994629,616.481994629,758094.0,411950392.17
2018-07-20,616.258972168,623.192993164,597.861022949,603.896972656,513185.0,403540745.684
2018-07-21,603.861999512,628.515991211,596.206970215,622.278015137,503033.0,415823440.326
2018-07-22,622.0739746090001,628.646972656,606.143005371,608.443969727,263359.0,406579177.354
2018-07-23,608.356994629,628.7399902340001,607.650024414,610.1710205080001,438567.0,407733206.713
2018-07-24,609.841003418,645.182006836,603.3649902340001,641.4899902340001,394566.0,428661432.245
2018-07-25,640.4520263669999,649.395019531,625.536987305,644.317016602,612094.0,430550512.151
2018-07-26,642.744018555,667.325012207,628.0529785159999,631.815979004,361773.0,422196996.797
2018-07-27,631.8270263669999,650.5510253909999,622.59197998,648.960021973,120437.0,433653093.688
2018-07-28,649.914001465,651.42401123,623.432983398,628.34197998,19367.0,419875573.524
2018-07-29,627.4520263669999,653.424987793,627.241027832,650.776000977,41693.6992188,434866595.318
2018-07-30,650.975,650.975,613.515,638.264,182004.0,426505729.459
2018-07-31,636.66,638.376,605.18,609.516,108317.0,407295517.524
2018-08-01,609.452,610.304,584.4730000000002,593.7819999999998,46225.9,396781621.789
2018-08-02,592.694,599.073,561.284,584.198,170048.0,390377326.84
2018-08-03,584.321,589.533,555.679,556.268,191160.0,371713725.221
2018-08-04,557.078,562.523,545.258,548.793,155862.0,366718722.64
2018-08-05,549.393,565.576,540.193,564.684,164037.0,377337530.134
2018-08-06,565.154,568.124,538.347,542.181,131891.0,362300400.624
2018-08-07,541.857,554.217,511.244,518.84,274238.0,346703296.242
2018-08-08,518.878,518.878,489.629,509.427,616748.0,340413268.242
2018-08-09,510.102,519.837,497.698,515.289,272003.0,344330419.43
2018-08-10,514.63,519.795,470.153,474.631,368763.0,317161614.753
2018-08-11,474.735,482.599,438.742,474.208,707828.0,316878954.406
2018-08-12,469.812,484.014,465.815,474.357,196767.0,316978520.344
2018-08-13,475.316,479.7480000000001,417.913,420.209,402101.0,280795323.048
2018-08-14,420.723,420.723,370.817,401.289,733677.0,268152453.638
2018-08-15,403.537,431.008,401.716,407.904,442452.0,272572780.337
2018-08-16,408.376,435.80300000000005,405.077,423.99300000000005,487917.0,283323896.93
2018-08-17,424.476,447.235,420.844,446.753,416306.0,298532760.978
2018-08-18,447.697,457.565,419.936,433.554,92589.5,289712822.64
2018-08-19,433.543,461.586,432.16,456.785,465103.0,305236421.968
2018-08-20,457.042,462.096,422.38,422.38,163838.0,282246045.537
2018-08-21,423.22,439.499,421.274,430.23,115973.0,287491633.533
2018-08-22,429.974,446.775,402.416,411.789,289982.0,275168845.224
2018-08-23,411.825,434.45,404.11,432.222,225255.0,288822743.251
2018-08-24,432.505,443.182,427.06,439.804,199001.0,293889246.204
2018-08-25,439.306,447.68300000000005,433.862,439.242,250994.0,293513702.197
2018-08-26,439.38,439.38,427.349,428.732,119628.0,286490628.333
2018-08-27,429.179,453.981,426.487,453.981,248331.0,303362711.3
2018-08-28,455.194,463.6880000000001,449.726,462.186,222993.0,308845520.154
2018-08-29,462.138,469.061,448.818,448.818,301758.0,299912651.323
2018-08-30,448.963,452.627,431.572,439.80800000000005,190750.0,293891919.115
2018-08-31,440.594,448.999,429.26,443.111,51890.1,296099075.439
2018-09-01,447.816,499.835,434.27,486.044,441897.0,324788098.293
2018-09-02,485.80800000000005,511.856,481.968,511.856,414041.0,342036393.495
2018-09-03,514.281,515.476,477.567,478.891,144658.0,320008265.054
2018-09-04,474.629,491.621,463.667,466.97,63651.2,312042321.806
2018-09-05,468.53,480.881,398.047,411.046,296918.0,274672351.991
2018-09-06,412.116,412.116,375.336,395.201,226056.0,264084282.974
2018-09-07,395.027,401.316,387.846,389.222,204300.0,260088949.136
2018-09-08,389.408,393.276,341.415,350.491,378593.0,234207819.372
2018-09-09,349.9240000000001,354.283,335.622,342.673,298430.0,228983614.665
2018-09-10,341.3,344.651,335.11800000000005,337.75699999999995,62878.8,225698606.948
2018-09-11,338.298,344.11800000000005,328.0490000000001,331.925,236833.0,241717002.592
2018-09-12,331.851,333.371,291.361,307.832,438368.0,224171810.927
2018-09-13,308.059,357.344,307.267,354.98800000000006,200908.0,258512119.654
2018-09-14,354.175,418.424,352.523,412.695,1014920.0,300535959.584
