date,open,high,low,close,volumn,marketcap
2018-07-01,1.00958001614,1.08046996593,0.989755988121,1.0697499513600002,56746600.0,2973402520.24
2018-07-02,1.07089996338,1.17376995087,1.03531002998,1.16350996494,68270096.0,3234011279.57
2018-07-03,1.1626100540200002,1.21667003632,1.12792003155,1.14303004742,72266896.0,3177086499.38
2018-07-04,1.1457200050399998,1.24076998234,1.1111899614299998,1.2054400444,62147200.0,3350556984.34
2018-07-05,1.20781004429,1.20925998688,1.1183899641,1.15985000134,64937700.0,3223838198.74
2018-07-06,1.15855002403,1.16284000874,1.03980004787,1.06488001347,63128700.0,2959866207.76
2018-07-07,1.0612000227,1.1184899807,1.0395799875299998,1.1184899807,47605100.0,3108876826.23
2018-07-08,1.12311995029,1.1464699506799998,1.07691001892,1.08362996578,46201300.0,3011982400.57
2018-07-09,1.0833799839,1.0911099910700002,1.03995001316,1.04057002068,41736600.0,2892295826.58
2018-07-10,1.04137003422,1.04137003422,0.956973016262,0.957388997078,49124200.0,2661091718.11
2018-07-11,0.953851997852,0.999491989613,0.949949979782,0.999491989613,38342100.0,2778118281.62
2018-07-12,1.0002399683,1.00121998787,0.936267018318,0.961636006832,36982200.0,2672896383.22
2018-07-13,0.963440001011,0.991446971893,0.957987010479,0.961322009563,32474300.0,2672023610.71
2018-07-14,0.961708009243,0.97990000248,0.955049991608,0.973128020763,22712900.0,2704838745.24
2018-07-15,0.971661984921,1.01163995266,0.970355987549,0.997093975544,28366900.0,2771452968.0
2018-07-16,0.998537003994,1.089220047,0.987160980701,1.08897995949,50379700.0,3026852887.58
2018-07-17,1.08305001259,1.15226995945,1.05703997612,1.12752997875,58799600.0,3134003779.99
2018-07-18,1.12712001801,1.1578400135,1.07682001591,1.08708000183,60488500.0,3021571780.04
2018-07-19,1.08387005329,1.08796000481,1.03411996365,1.047549963,41865300.0,2911696947.96
2018-07-20,1.02999997139,1.02999997139,0.955124020576,0.965825974941,45455800.0,2684542615.11
2018-07-21,0.965418994427,1.02088999748,0.950935006142,1.00909996033,31923700.0,2804824008.58
2018-07-22,1.00217998028,1.01317000389,0.974700987339,0.981989979744,29770100.0,2729470942.6
2018-07-23,0.980943977833,1.00925004482,0.933865010738,0.933892011642,37922200.0,2595781095.05
2018-07-24,0.934807002544,0.994009017944,0.918610990047,0.984574973583,42266100.0,2736656028.38
2018-07-25,0.978802978992,1.00426995754,0.9658949971200002,0.986593008041,35931200.0,2742265120.5
2018-07-26,0.985777020454,1.05639004707,0.985777020454,1.01268005371,49095200.0,2814774726.99
2018-07-27,1.00988996029,1.03355002403,0.973594009876,1.01014995575,43646200.0,2807742515.37
2018-07-28,1.01373004913,1.03209996223,0.999583005905,1.02277994156,36484300.0,2842847982.85
2018-07-29,1.02722001076,1.03228998184,1.00495004654,1.01019001007,29936100.0,2807853696.58
2018-07-30,1.01094,1.01094,0.952586,0.979022,32454800.0,2721221296.72
2018-07-31,0.976791,0.986318,0.930916,0.944605,35213200.0,2625558202.97
2018-08-01,0.944366,0.944644,0.903487,0.923707,32731300.0,2567471579.12
2018-08-02,0.924822,0.931479,0.882567,0.888015,32432600.0,2468264584.26
2018-08-03,0.885493,0.967778,0.7834270000000001,0.964753,122337000.0,2681560179.12
2018-08-04,0.965873,0.979413,0.840377,0.8535379999999999,57247700.0,2372434718.69
