date,open,high,low,close,volumn,marketcap
2018-07-01,0.997322976589,1.00604999065,0.997016012669,0.998821020126,3653040128.0,2703948627.16
2018-07-02,0.999401986599,1.00274002552,0.993192970753,0.998858988285,2787729920.0,2704051498.49
2018-07-03,0.997444987297,1.00367999077,0.995343029499,1.00031995773,2786769920.0,2708006630.53
2018-07-04,0.998857021332,1.00373995304,0.993436992168,0.999194979668,2638139904.0,2704961097.65
2018-07-05,1.00117003918,1.01112997532,0.999481976032,1.0061399936700002,3606159872.0,2723762187.35
2018-07-06,1.00700998306,1.01124000549,0.99869197607,1.00315999985,2460250112.0,2615378909.12
2018-07-07,1.00170004368,1.00787997246,0.98902797699,1.00620996952,2134790016.0,2623330687.17
2018-07-08,1.00460994244,1.00951004028,1.00127005577,1.00425004959,2142080000.0,2618220692.09
2018-07-09,1.00460004807,1.01417994499,1.0014200210600002,1.00750005245,2358560000.0,2626693898.22
2018-07-10,1.00731003284,1.01160001755,0.997819006443,1.0011999607100002,2974149888.0,2610268914.04
2018-07-11,1.00091004372,1.01078999043,0.998898029327,1.0011600256,2524790016.0,2610164628.43
2018-07-12,1.00227999687,1.00760996342,0.994467020035,0.999069988728,2404160000.0,2704622705.1
2018-07-13,0.999377012253,1.0100300312,0.995791018009,1.0014200210600002,2279970048.0,2710984484.92
2018-07-14,1.00224995613,1.0068000555,0.998031020164,1.00265002251,1620770048.0,2714314267.54
2018-07-15,1.00238001347,1.00441002846,0.996663987637,0.998351991177,1919559936.0,2702678978.33
2018-07-16,0.998965978622,1.00217998028,0.988296985626,0.999139010906,2864659968.0,2704809497.79
2018-07-17,1.00231003761,1.00583994389,0.979781985283,1.00013005733,3620499968.0,2707492273.87
2018-07-18,0.999476015568,1.00531995296,0.993403971195,1.0022100210200002,4082030080.0,2713123125.79
2018-07-19,1.0008100271200002,1.00416994095,0.99333101511,0.998088002205,3188349952.0,2701964293.28
2018-07-20,0.998920977116,1.00716996193,0.994279026985,1.00102996826,3072349952.0,2659877200.18
2018-07-21,1.0012999773,1.00422000885,0.995730996132,1.00004005432,2164900096.0,2657246631.24
2018-07-22,1.00121998787,1.01061999798,0.994755983353,0.999843001366,2209939968.0,2656723174.59
2018-07-23,1.00083005428,1.00083005428,0.991952002048,0.997496008873,2808819968.0,2600612066.2
2018-07-24,0.997918009758,1.00073003769,0.993390023708,0.996505022049,4417310208.0,2498377890.12
2018-07-25,0.992371976376,1.0020699501,0.985008001328,0.998790979385,3514560000.0,2504109212.95
2018-07-26,0.996739983559,1.00374996662,0.99286699295,0.997950971127,2894500096.0,2502003215.06
2018-07-27,0.999553024769,1.0043900013,0.99117898941,0.997117996216,3092310016.0,2499914767.15
2018-07-28,0.995606005192,1.00268995762,0.995606005192,0.997887015343,2298899968.0,2501842758.07
2018-07-29,0.996402978897,1.00161004066,0.995105028152,0.998919010162,2404489984.0,2504430126.91
2018-07-30,0.999317,1.00715,0.993987,0.99891,4311410000.0,2504407562.65
2018-07-31,0.999708,1.00755,0.99534,0.999507,3253100000.0,2460926510.43
2018-08-01,0.999215,1.00445,0.994754,0.999409,3059190000.0,2395723635.68
2018-08-02,0.998746,1.0027700000000002,0.995199,1.00066,2539460000.0,2418735658.25
2018-08-03,1.00138,1.00409,0.995755,0.999095,2843800000.0,2434934733.61
2018-08-04,1.00019,1.00456,0.993336,0.998505,2526060000.0,2433496820.81
2018-08-05,0.997972,1.00261,0.996254,0.999347,2204100000.0,2435548892.98
2018-08-06,1.00184,1.0032,0.998169,1.00095,2336390000.0,2439455628.95
2018-08-07,0.999416,1.02623,0.995265,1.00154,2942000000.0,2440893541.76
2018-08-08,1.00164,1.01703,0.991345,1.00169,3421800000.0,2411208412.81
2018-08-09,1.00074,1.0068,0.979456,1.00424,2626630000.0,2417346620.69
2018-08-10,1.00134,1.01462,0.991889,1.00158,2887490000.0,2410943627.37
2018-08-11,1.00034,1.00985,0.978541,1.00985,2630390000.0,2430850678.03
2018-08-12,1.00587,1.00728,0.99493,1.00049,4066320000.0,2408319844.39
2018-08-13,1.00092,1.02054,0.994659,1.00393,2596380000.0,2416600407.18
2018-08-14,1.00433,1.0179200000000002,0.991974,0.997543,3917750000.0,2401226001.8
2018-08-15,0.99503,1.00841,0.993253,1.00125,3277720000.0,2410149271.06
2018-08-16,1.00054,1.01058,0.993986,1.00122,2741290000.0,2410077056.85
2018-08-17,1.0039,1.012,0.994058,0.997761,3783430000.0,2696090243.41
2018-08-18,1.00242,1.014,0.996478,1.00286,3247510000.0,2729925656.98
2018-08-19,1.00537,1.00822,0.996864,1.00052,2622560000.0,2723555848.6
2018-08-20,1.00019,1.01739,0.997007,1.00539,2596870000.0,2736812672.03
2018-08-21,1.00814,1.00827,0.995364,1.0007,2350790000.0,2824115833.86
2018-08-22,1.00049,1.01178,0.981115,1.00035,3325510000.0,2823128084.74
2018-08-23,1.00135,1.00425,0.993635,0.998976,2392970000.0,2789281183.92
2018-08-24,0.998429,1.00896,0.994293,1.00178,2850500000.0,2797110345.42
2018-08-25,0.998537,1.0038200000000002,0.995268,1.001,1958700000.0,2794932475.96
2018-08-26,1.00321,1.00795,0.99775,0.999227,1946530000.0,2789982011.14
2018-08-27,1.00164,1.00641,0.983211,0.997802,2718980000.0,2805959251.17
2018-08-28,0.99767,1.00349,0.991961,0.999395,2991530000.0,2810438990.72
2018-08-29,1.00019,1.01503,0.991106,1.00066,3024040000.0,2783976548.25
2018-08-30,0.999735,1.00512,0.992116,1.00003,2764870000.0,2782223799.83
2018-08-31,1.00151,1.00855,0.996037,1.00351,2659230000.0,2751765248.2
2018-09-01,1.0017,1.00375,0.985154,0.996813,2910380000.0,2733401134.37
2018-09-02,0.996865,1.00766,0.993394,0.997839,2844130000.0,2835998470.36
2018-09-03,0.995396,1.00407,0.99301,0.998642,2530750000.0,2798335029.05
2018-09-04,0.999627,1.00426,0.993396,0.999517,2758550000.0,2765803806.84
2018-09-05,0.999856,1.03077,0.997398,1.00795,4000180000.0,2778335288.42
2018-09-06,1.00635,1.03331,0.989162,1.00091,3695980000.0,2758930079.4
