date,open,high,low,close,volumn,marketcap
2018-07-01,239.138000488,240.25900268599997,231.64599609400003,235.699996948,206254000.0,1924454007.6
2018-07-02,235.70500183099998,252.164001465,234.727005005,249.792999268,156646000.0,2039978302.38
2018-07-03,248.80599975599998,259.480987549,238.10000610400002,238.339996338,188614000.0,1948355769.04
2018-07-04,238.26499939,254.12800598099997,230.388000488,245.190002441,233191008.0,2004800287.73
2018-07-05,245.649002075,250.65699768099998,239.27099609400003,241.289001465,226226000.0,1973345262.62
2018-07-06,242.33099365200002,242.552001953,235.89999389599998,241.75900268599997,206210000.0,1977633950.44
2018-07-07,241.585998535,248.108001709,237.03300476099997,247.630996704,151578000.0,2026115806.12
2018-07-08,246.869003296,249.26400756799998,241.80499267599998,243.537002563,170284992.0,1993066045.71
2018-07-09,243.50999450700002,244.927001953,230.910003662,232.423995972,163096992.0,1902541742.18
2018-07-10,232.17599487299998,232.541000366,220.606994629,220.606994629,174620992.0,1806211958.78
2018-07-11,220.79699707,224.90800476099997,214.833999634,218.404998779,237408000.0,1788584683.3
2018-07-12,218.16900634799998,218.16900634799998,208.233001709,212.130996704,239220992.0,1737596754.59
2018-07-13,212.05099487299998,241.42599487299998,212.05099487299998,219.561004639,240115008.0,1798860271.1
2018-07-14,218.882003784,226.11099243200002,216.414993286,224.65699768099998,122131000.0,1841021358.0
2018-07-15,224.57200622599998,234.55700683599997,221.440994263,231.636001587,144706000.0,1898637613.37
2018-07-16,232.132995605,249.63999939,229.003997803,246.58000183099998,159618000.0,2021585273.87
2018-07-17,246.72900390599997,263.93600463900003,244.64999389599998,259.963012695,216190000.0,2131776277.78
2018-07-18,259.989990234,270.26199340799997,259.26800537099996,265.532989502,251270000.0,2177942363.4
2018-07-19,265.257995605,270.73400878900003,255.70300293,260.131988525,213808992.0,2134120326.74
2018-07-20,260.42898559599996,281.99798584,247.789001465,248.45399475099998,172104992.0,2038768812.83
2018-07-21,248.39599609400003,255.82699585,240.99699401900003,254.91700744599999,137596000.0,2092270389.49
2018-07-22,255.06900024400002,259.990997314,247.673995972,250.582000732,163632992.0,2057154655.93
2018-07-23,250.358001709,258.483001709,240.84300231900002,241.468994141,176091008.0,1982783318.09
2018-07-24,241.820999146,254.378997803,238.776000977,254.184005737,107106000.0,2087653933.86
2018-07-25,251.065002441,254.40699768099998,240.66700744599999,246.936004639,131916000.0,2028579329.87
2018-07-26,244.35299682599998,249.73599243200002,241.48599243200002,241.89999389599998,130621000.0,1987652084.55
2018-07-27,242.00300598099997,253.57400512700002,235.38499450700002,243.92799377400002,111515000.0,2004764670.19
2018-07-28,244.06199646,244.88400268599997,239.07800293,241.03199768099998,94602704.0,1981403683.12
2018-07-29,241.279998779,243.007995605,237.36099243200002,240.423995972,64928800.0,1976848017.96
2018-07-30,240.21,240.21,231.331,235.157,371534000.0,1933973657.44
2018-07-31,235.738,235.796,213.679,218.371,100782000.0,1796322919.19
2018-08-01,218.317,222.629,213.756,218.98,94695000.0,1801736234.88
2018-08-02,219.371,221.659,206.389,211.94,110739000.0,1745499628.34
2018-08-03,211.031,212.544,203.556,211.042,160182000.0,1738489387.49
2018-08-04,210.461,213.766,200.277,202.447,167293000.0,1668059334.5
2018-08-05,202.318,207.875,200.708,207.019,170719000.0,1706106350.13
2018-08-06,207.157,211.945,199.588,199.612,224131000.0,1645430656.66
2018-08-07,199.505,206.337,187.754,188.077,170902000.0,1550687028.88
2018-08-08,187.423,190.137,170.991,173.137,174335000.0,1427827095.6
2018-08-09,173.481,190.081,172.395,184.008,122426000.0,1517810864.96
2018-08-10,183.766,191.008,167.65900000000005,169.122,110106000.0,1395333768.7
2018-08-11,169.188,171.188,163.15200000000004,166.398,113630000.0,1373161812.72
2018-08-12,165.616,169.733,164.325,167.91400000000004,107311000.0,1385980672.66
2018-08-13,168.115,170.898,144.933,145.043,129702000.0,1197467081.94
2018-08-14,145.085,145.325,134.092,138.57399999999998,123578000.0,1144312040.49
2018-08-15,139.303,161.213,139.303,153.342,126689000.0,1266541598.3
2018-08-16,153.349,158.957,148.928,151.248,104578000.0,1249525849.32
2018-08-17,151.789,166.842,151.789,166.842,207021000.0,1378657519.71
2018-08-18,166.4,169.417,147.218,152.309,166439000.0,1258849213.13
2018-08-19,152.215,161.011,149.246,154.561,234411000.0,1277744555.83
2018-08-20,155.315,158.2,142.236,142.403,120183000.0,1177500385.43
2018-08-21,142.539,146.167,138.9,141.722,152785000.0,1172124435.16
2018-08-22,141.70600000000005,152.17600000000004,135.879,136.53799999999998,195766000.0,1129500259.03
2018-08-23,136.715,141.273,135.454,140.365,183027000.0,1161415700.42
2018-08-24,140.749,145.463,137.656,145.017,232796000.0,1200172918.52
2018-08-25,144.977,146.344,141.821,144.806,275311000.0,1198693119.21
2018-08-26,144.921,145.028,138.832,141.74,166603000.0,1173572867.42
2018-08-27,141.864,185.867,141.055,183.083,355782000.0,1516216717.8
2018-08-28,182.135,200.384,171.072,194.336,305053000.0,1609766293.67
2018-08-29,194.01,200.115,186.172,187.812,177095000.0,1556072749.48
2018-08-30,187.626,187.626,174.86700000000005,183.401,299466000.0,1519862677.59
2018-08-31,183.529,194.617,183.008,194.617,315329000.0,1613163708.29
2018-09-01,194.561,221.136,194.561,220.739,234140000.0,1830092176.26
2018-09-02,220.881,221.283,206.15,212.329,246093000.0,1762071639.86
2018-09-03,213.145,221.463,205.146,217.294,177073000.0,1803668744.94
2018-09-04,217.06,220.098,212.982,216.565,160185000.0,1798017925.73
2018-09-05,216.682,220.902,173.734,174.435,186626000.0,1448553894.79
2018-09-06,174.83900000000003,180.951,162.975,180.895,198834000.0,1502531076.25
2018-09-07,180.666,192.367,172.805,187.564,247866000.0,1558267991.84
2018-09-08,187.735,201.508,183.68400000000003,185.899,270179000.0,1544769297.74
2018-09-09,185.953,198.097,177.868,193.357,239540000.0,1607096100.64
2018-09-10,193.923,206.088,193.923,201.127,197999000.0,1672042900.21
2018-09-11,202.203,205.419,181.914,187.257,144562000.0,1557076975.74
2018-09-12,187.62,187.62,172.19099999999997,185.263,231141000.0,1540839564.14
