date,open,high,low,close,volumn,marketcap
2018-07-01,0.0384389013052,0.0387194007635,0.0369355008006,0.0378850996494,112292000.0,2490873784.49
2018-07-02,0.0376432016492,0.0404670014977,0.0370488017797,0.0395287983119,174376992.0,2598943955.6
2018-07-03,0.0395285002887,0.0407393015921,0.038494601845699986,0.0388672016561,182019008.0,2555445004.93
2018-07-04,0.0388517007232,0.0402403995395,0.0374682992697,0.0388949997723,132730000.0,2557272802.44
2018-07-05,0.039199300110300005,0.0397670008242,0.0374055989087,0.0378612987697,118836000.0,2489308979.43
2018-07-06,0.037843298167,0.0379258990288,0.0352995991707,0.0369751006365,119639000.0,2431043002.89
2018-07-07,0.0369272008538,0.0383335985243,0.0361072011292,0.0383335985243,96368304.0,2520361812.56
2018-07-08,0.0383098013699,0.0385884009302,0.0370458997786,0.03710019961,104921000.0,2439268091.66
2018-07-09,0.0371025018394,0.037164401263,0.035781901329800005,0.0357979014516,144390000.0,2353644325.86
2018-07-10,0.035825900733500005,0.0360560007393,0.0328155010939,0.0335876010358,132760000.0,2208321274.69
2018-07-11,0.033523801714200004,0.0345320999622,0.0328776016831,0.0335781984031,173036992.0,2207703242.44
2018-07-12,0.0335698015988,0.0335703007877,0.031398601830000004,0.0322276987135,162156992.0,2118910417.66
2018-07-13,0.0322783999145,0.0344551987946,0.0322783999145,0.033339500427200006,179488000.0,2192009168.19
2018-07-14,0.0332931987941,0.0338293984532,0.0326660014689,0.0334288999438,170704000.0,2197887049.37
2018-07-15,0.033421099185900006,0.0349540002644,0.0331665016711,0.0343642011285,180511008.0,2259381258.19
2018-07-16,0.0344038009644,0.0375207997859,0.0341781005263,0.0375207997859,211212000.0,2466921747.41
2018-07-17,0.0374545007944,0.0405469015241,0.0361546985805,0.0397592000663,228396992.0,2614092320.52
2018-07-18,0.0396453998983,0.0430765002966,0.0391297005117,0.0396611988544,284600992.0,2607649005.58
2018-07-19,0.0394560992718,0.0394571013749,0.0375034995377,0.0379168987274,259096992.0,2492964574.44
2018-07-20,0.037902601063300005,0.037902601063300005,0.0345924012363,0.0349062010646,225139008.0,2295016734.71
2018-07-21,0.034934800118199986,0.0363130010664,0.0339916981757,0.0356031991541,210056992.0,2340843168.52
2018-07-22,0.0355435013771,0.0363398008049,0.0350615009665,0.0351231992245,189920992.0,2309284074.93
2018-07-23,0.0350936986506,0.036110598594,0.0340415015817,0.0340611003339,194284000.0,2239453005.55
2018-07-24,0.0340800993145,0.0388748012483,0.032904800027600004,0.0381067991257,323728992.0,2505450140.84
2018-07-25,0.0377985015512,0.0387790985405,0.0362902991474,0.0371217988431,221752992.0,2440688250.87
2018-07-26,0.0370942987502,0.0385098010302,0.035447899252199995,0.035995900631,190784992.0,2366662451.97
2018-07-27,0.0359373986721,0.037045199424,0.035212200135,0.0365041010082,218420992.0,2400075642.3
2018-07-28,0.0365057997406,0.0368683002889,0.035905599594099995,0.0367817990482,183664000.0,2418333892.91
2018-07-29,0.0367880985141,0.0405492000282,0.0367387011647,0.0392360016704,310647008.0,2579692908.51
2018-07-30,0.0390962,0.0394225,0.0353868,0.0364521,254606000.0,2396656740.5
2018-07-31,0.0364984,0.0364984,0.0335524,0.033926,211254000.0,2230570435.67
2018-08-01,0.0339669,0.034035400000000014,0.0318285,0.0326433,140270000.0,2146235332.86
2018-08-02,0.0326767,0.0333242,0.0309938,0.0315386,148160000.0,2073603393.93
2018-08-03,0.031528,0.0316586,0.029531900000000007,0.0306018,154910000.0,2012010562.94
2018-08-04,0.0305971,0.0311832,0.0286258,0.0289324,128197000.0,1902250665.36
2018-08-05,0.0289319,0.030641900000000007,0.0283529,0.0303289,124479000.0,1994067903.27
2018-08-06,0.030378700000000005,0.031027099999999995,0.028905,0.0292277,118348000.0,1921666082.73
2018-08-07,0.0292135,0.0299814,0.027724400000000003,0.0278661,116330000.0,1832143453.91
2018-08-08,0.0278308,0.0278308,0.0238117,0.0244819,147343000.0,1609638694.48
2018-08-09,0.0245304,0.0265025,0.0238754,0.0259414,142877000.0,1705598063.43
2018-08-10,0.0258644,0.026085,0.0234551,0.023822,134155000.0,1566251515.61
2018-08-11,0.0238193,0.0238713,0.0221078,0.0226144,119307000.0,1486854095.99
2018-08-12,0.0226321,0.0231826,0.0224574,0.0225808,101854000.0,1484644959.44
2018-08-13,0.0226355,0.0230586,0.019226,0.019362200000000003,124043000.0,1273028087.29
2018-08-14,0.0194447,0.019518200000000003,0.016666,0.0190587,108349000.0,1253073535.41
2018-08-15,0.0191588,0.0208391,0.0191588,0.019443,136496000.0,1278340534.72
2018-08-16,0.0194402,0.0200533,0.019207400000000003,0.0195209,103582000.0,1283462312.61
2018-08-17,0.0195157,0.0233598,0.0194248,0.0232805,152305000.0,1530648913.15
2018-08-18,0.023404,0.0245515,0.0205903,0.021618900000000003,141608000.0,1421401850.84
2018-08-19,0.021570500000000003,0.0228104,0.0210093,0.0222631,97137100.0,1463756784.37
2018-08-20,0.0222364,0.0227055,0.0204226,0.0206613,99473200.0,1358441459.13
2018-08-21,0.0205938,0.0212885,0.02022,0.021003,98379000.0,1380907588.88
2018-08-22,0.0209979,0.0222186,0.019346900000000004,0.019712,96828800.0,1296026776.75
2018-08-23,0.0196885,0.0207821,0.0196536,0.0207707,82585900.0,1365634302.55
