date,open,high,low,close,volumn,marketcap
2018-07-01,0.0263,0.0268,0.0255,0.0261,"53,995,900","1,439,236,903"
2018-07-02,0.026,0.0279,0.0253,0.0275,"58,935,100","1,517,648,731"
2018-07-03,0.0275,0.0288,0.0264,0.0265,"60,876,700","1,465,955,255"
2018-07-04,0.0264,0.0281,0.0259,0.0267,"50,224,600","1,475,088,107"
2018-07-05,0.0268,0.0273,0.0245,0.0252,"50,234,000","1,392,964,453"
2018-07-06,0.0252,0.0255,0.024,0.0253,"47,279,700","1,397,668,922"
2018-07-07,0.0254,0.0256,0.0243,0.0256,"46,709,500","1,413,179,312"
2018-07-08,0.0257,0.0265,0.0251,0.0252,"47,942,300","1,390,496,264"
2018-07-09,0.0251,0.0253,0.0243,0.0243,"54,712,700","1,341,496,904"
2018-07-10,0.0242,0.0244,0.0221,0.022400000000000003,"72,414,096","1,240,984,346"
2018-07-11,0.0222,0.0228,0.0213,0.0222,"44,389,200","1,233,031,905"
2018-07-12,0.0223,0.0223,0.0205,0.0209,"40,734,900","1,160,619,354"
2018-07-13,0.0209,0.0215,0.0207,0.0209,"42,996,300","1,160,985,354"
2018-07-14,0.0209,0.0211,0.018000000000000002,0.0189,"33,752,000","1,047,503,165"
2018-07-15,0.0189,0.0197,0.0184,0.0192,"23,693,900","1,066,141,439"
2018-07-16,0.0192,0.0194,0.017,0.0193,"55,125,000","1,068,703,439"
2018-07-17,0.0193,0.0207,0.0181,0.0199,"34,425,200","1,105,913,441"
2018-07-18,0.0199,0.0208,0.0184,0.0192,"40,816,800","1,062,625,620"
2018-07-19,0.0192,0.0196,0.0178,0.0181,"38,882,500","1,001,209,707"
2018-07-20,0.018000000000000002,0.018000000000000002,0.0159,0.0168,"43,519,500","930,588,338"
2018-07-21,0.0168,0.019,0.0167,0.0186,"39,101,400","1,031,016,527"
2018-07-22,0.0187,0.0191,0.0176,0.0179,"19,931,500","994,688,252"
2018-07-23,0.0179,0.0186,0.0179,0.0186,"9,555,060","1,030,040,527"
2018-07-24,0.0186,0.0196,0.0184,0.0196,"10,528,400","1,087,184,529"
2018-07-25,0.0194,0.0207,0.0193,0.02,"10,685,600","1,109,000,422"
2018-07-26,0.02,0.0267,0.0198,0.0226,"8,576,620","1,255,585,270"
2018-07-27,0.0227,0.0259,0.0227,0.0249,"5,604,580","1,380,574,279"
2018-07-28,0.0249,0.0258,0.0245,0.0253,"2,312,140","1,400,543,462"
2018-07-29,0.0253,0.0267,0.0253,0.0262,"2,319,030","1,453,064,466"
2018-07-30,0.0262,0.0262,0.0232,0.025,"2,409,170","1,386,934,916"
2018-07-31,0.0251,0.0253,0.0214,0.0226,"3,040,250","1,253,760,815"
2018-08-01,0.0215,0.0218,0.0191,0.0199,"2,968,410","1,102,636,078"
2018-08-02,0.0198,0.0204,0.0174,0.0174,"2,766,930","964,886,977"
2018-08-03,0.0150405,0.0157304,0.014938,0.015306899999999997,46250600.0,848840080.11
2018-08-04,0.015218299999999999,0.015944,0.0123769,0.013332499999999999,27059500.0,739350251.7210001
2018-08-05,0.0134275,0.014295500000000001,0.0126962,0.014081,19746000.0,780858120.719
2018-08-06,0.0139632,0.014307499999999999,0.012929900000000001,0.0134243,18774100.0,744440996.376
2018-08-07,0.013314600000000001,0.014456899999999996,0.012162799999999998,0.012899200000000001,21022400.0,715321715.132
2018-08-08,0.0128577,0.013020799999999999,0.0104018,0.0107756,22236100.0,597558040.311
2018-08-09,0.0107613,0.012022,0.0103163,0.0116829,32613700.0,647872121.195
2018-08-10,0.0116665,0.012134899999999999,0.00945988,0.00974717,36278100.0,540526727.401
2018-08-11,0.00968157,0.00975345,0.00872369,0.00919247,12731100.0,509765986.007
2018-08-12,0.00919533,0.00975209,0.00902366,0.00907989,8428220.0,503522891.96300006
2018-08-13,0.00908955,0.00920105,0.00696004,0.00716829,16989000.0,397515620.919
2018-08-14,0.0072041,0.00773631,0.00611572,0.00773631,22264400.0,429015019.381
2018-08-15,0.00776756,0.00874744,0.00766285,0.00789099,22410600.0,437592757.759
2018-08-16,0.00789859,0.0116009,0.00774373,0.0112214,51160900.0,622279761.085
2018-08-17,0.011227,0.015231999999999999,0.0108684,0.0150313,94427600.0,833556755.1989999
2018-08-18,0.014950399999999999,0.014950399999999999,0.0111193,0.012731600000000001,49994400.0,706027501.58
2018-08-19,0.012710899999999999,0.014422200000000001,0.0122634,0.0143741,36557300.0,797111903.489
2018-08-20,0.014275,0.0148767,0.0130321,0.013056799999999999,38838000.0,724061381.337
2018-08-21,0.0129512,0.0158049,0.0129512,0.0153889,49710400.0,853387368.364
2018-08-22,0.015461,0.0162495,0.012489799999999999,0.0137874,67288000.0,764576610.582
2018-08-23,0.0136859,0.0147838,0.0136295,0.0146739,31250400.0,813737232.982
2018-08-24,0.014742600000000003,0.014742600000000003,0.013981200000000001,0.014535399999999999,19980000.0,806056752.212
2018-08-25,0.014552299999999999,0.0157349,0.014244399999999999,0.015412799999999999,24453700.0,854712736.525
2018-08-26,0.015389700000000003,0.015445799999999999,0.0145125,0.015232599999999999,20503900.0,844719793.3139999
2018-08-27,0.0152219,0.0178555,0.015209499999999999,0.017823500000000003,53968100.0,988397465.708
