date,open,high,low,close,volumn,marketcap
2018-07-01,0.138264000416,0.14573100209200002,0.133865997195,0.142207995057,108733000.0,3687036847.07
2018-07-02,0.142590999603,0.16193599999000002,0.138639003038,0.158278003335,161860000.0,4103684870.61
2018-07-03,0.15852199494799998,0.166686996818,0.149461001158,0.150655001402,108280000.0,3906042811.9
2018-07-04,0.15019999444499998,0.15990400314300002,0.146882995963,0.150959998369,86594896.0,3913950568.42
2018-07-05,0.15159699320800002,0.154571995139,0.145104005933,0.148920997977,73881296.0,3861085271.59
2018-07-06,0.148748993874,0.148748993874,0.139473006129,0.1460839957,69138800.0,3787530172.47
2018-07-07,0.146256998181,0.150372996926,0.138904005289,0.150372996926,47965500.0,3898731378.01
2018-07-08,0.149952992797,0.151384994388,0.144761994481,0.145389005542,48142400.0,3769510858.45
2018-07-09,0.145345002413,0.14611099660399998,0.139947995543,0.139971002936,42768500.0,3629037990.27
2018-07-10,0.139728993177,0.14065399766,0.128792002797,0.128792002797,62318800.0,3339199268.73
2018-07-11,0.12880100309800002,0.133925005794,0.126466006041,0.131483003497,50179700.0,3408969015.55
2018-07-12,0.131559997797,0.131559997797,0.123153999448,0.127180993557,37623900.0,3297430758.09
2018-07-13,0.127298995852,0.141728997231,0.126027002931,0.137887001038,92778496.0,3575005975.27
2018-07-14,0.138365000486,0.13989099860200002,0.133851006627,0.137091994286,55022100.0,3554393954.2
2018-07-15,0.137029007077,0.145511001348,0.13527700304999998,0.142261996865,50143900.0,3688436908.88
2018-07-16,0.142277002335,0.156755000353,0.140977993608,0.156118005514,90578096.0,4047682398.25
2018-07-17,0.154915004969,0.17461900412999998,0.150379002094,0.170864999294,133441000.0,4430028907.48
2018-07-18,0.170298993587,0.19292999804,0.170298993587,0.17937800288199998,323366016.0,4650746058.97
2018-07-19,0.17898599803399998,0.189499005675,0.172312006354,0.18086899817,216980992.0,4689403321.14
2018-07-20,0.17989300191399998,0.182649999857,0.161643996835,0.162174999714,215667008.0,4204722664.5
2018-07-21,0.161993995309,0.16884100437199998,0.1557289958,0.16363699734200002,125996000.0,4242628041.63
