date,open,high,low,close,volumn,marketcap
2018-07-01,81.5039978027,81.60749816890001,78.3610992432,80.2428970337,343401984.0,4591723092.83
2018-07-02,80.2677001953,86.2708969116,78.6882019043,85.2571029663,302471008.0,4879760109.99
2018-07-03,85.38780212399999,89.27680206299999,84.73490142819999,85.1013031006,343900992.0,4871976743.91
2018-07-04,85.1727981567,89.1162033081,84.0214004517,85.4940032959,282222016.0,4895597691.08
2018-07-05,85.6531982422,86.67050170899998,82.5419006348,83.7600021362,306121984.0,4797418574.46
2018-07-06,83.8373031616,84.596496582,81.3214035034,83.3780975342,253160000.0,4776762277.79
2018-07-07,83.404296875,86.2018966675,80.702003479,86.2018966675,238936992.0,4939834010.82
2018-07-08,86.26229858399998,86.6781005859,82.1819992065,82.39600372310001,239655008.0,4722977524.09
2018-07-09,82.5440979004,83.2577972412,80.7480010986,80.8575973511,263326000.0,4636050015.1
2018-07-10,80.78230285640001,80.8826980591,75.3834991455,76.08350372310001,321614016.0,4363305675.77
2018-07-11,76.1298980713,80.7968978882,76.0743026733,78.6998977661,284915008.0,4514447288.44
2018-07-12,78.5941009521,78.5941009521,75.3106002808,76.8086013794,267396992.0,4407032324.2
2018-07-13,77.29209899899999,78.4346008301,76.1075973511,76.9424972534,256038000.0,4415840362.9
2018-07-14,76.9732971191,77.5418014526,76.17849731449999,76.7223968506,197776000.0,4404338245.76
2018-07-15,76.70459747310001,79.64920043949999,76.0155029297,78.93900299069999,230467008.0,4532784609.22
2018-07-16,78.959602356,84.5959014893,78.2147979736,84.5959014893,307904000.0,4858950162.22
2018-07-17,84.3014984131,90.3097000122,82.99949646,89.80609893799999,341836000.0,5159554161.08
2018-07-18,89.8215026855,93.6499023438,86.02780151370001,86.96209716799999,375428992.0,4997438569.31
2018-07-19,86.89820098879999,88.82939910889999,85.7884979248,86.6677017212,307785984.0,4981759674.7
2018-07-20,86.6819992065,86.6819992065,82.4210968018,82.7546005249,287448000.0,4757974241.4
2018-07-21,82.6583023071,85.2450027466,80.6712036133,84.4638977051,246152992.0,4857361114.5
